ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1869	"ENSMUSG00000029826"	"Zc3hav1"	chr6	-	38309076	38310123	38309424	38310123	38308697	38308796	1869	1074,1033,966	8,12,8	1239,1383,1259	11,8,10	397	49	0.507818166988	1.0	0.943,0.914,0.937	0.933,0.955,0.94	-0.011
1871	"ENSMUSG00000089917"	"Uckl1"	chr2	-	181211488	181211596	181211503	181211596	181211260	181211417	1871	46,26,56	0,0,2	68,70,67	0,0,0	64	49	1	1.0	1.0,1.0,0.955	1.0,1.0,1.0	-0.015
1872	"ENSMUSG00000089917"	"Uckl1"	chr2	-	181212099	181212195	181212101	181212195	181211925	181211988	1872	0,0,2	35,34,42	1,2,3	49,57,54	51	49	0.315876980896	1.0	0.0,0.0,0.044	0.019,0.033,0.051	-0.02
1874	"ENSMUSG00000052812"	"Atad2b"	chr12	+	4990091	4991766	4990091	4990245	4991971	4992074	1874	5,13,11	37,30,26	8,12,7	27,28,30	1570	49	0.948665070719	1.0	0.004,0.013,0.013	0.009,0.013,0.007	0.0
1876	"ENSMUSG00000017760"	"Ctsa"	chr2	+	164676617	164676682	164676617	164676668	164676757	164676844	1876	17,13,20	183,155,153	16,17,24	146,166,176	63	49	0.528923125897	1.0	0.067,0.061,0.092	0.079,0.074,0.096	-0.01
1877	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600401	70600556	70600405	70600556	70586264	70586459	1877	7,7,3	2,2,0	6,6,4	0,1,0	53	49	0.127663202052	0.8364155239208776	0.764,0.764,1.0	1.0,0.847,1.0	-0.106
1878	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600829	70601588	70601124	70601588	70600401	70600527	1878	268,330,250	1,0,0	244,291,282	0,0,0	344	49	1	1.0	0.974,1.0,1.0	1.0,1.0,1.0	-0.009
1879	"ENSMUSG00000044906"	"4930503L19Rik"	chr18	-	70600829	70601588	70601124	70601588	70600405	70600556	1879	283,342,264	2,2,2	256,305,295	2,2,4	344	49	0.468754407907	1.0	0.953,0.961,0.95	0.948,0.956,0.913	0.016
1882	"ENSMUSG00000038344"	"Txlng"	chrX	-	161569612	161570674	161570554	161570674	161567317	161567410	1882	332,299,358	1,2,0	446,381,410	1,0,0	991	49	0.562553518697	1.0	0.943,0.881,1.0	0.957,1.0,1.0	-0.044
1883	"ENSMUSG00000027427"	"Polr3f"	chr2	+	144376218	144376331	144376218	144376296	144377860	144378004	1883	59,102,55	0,1,0	64,86,59	1,0,1	84	49	1	1.0	1.0,0.983,1.0	0.974,1.0,0.972	0.012
1884	"ENSMUSG00000097585"	"E230029C05Rik"	chr7	+	89687156	89687282	89687156	89687278	89689937	89690057	1884	1,0,1	1,1,0	2,4,4	1,2,2	53	49	0.773824086957	1.0	0.48,0.0,1.0	0.649,0.649,0.649	-0.156
1888	"ENSMUSG00000040124"	"Gorab"	chr1	-	163224376	163224738	163224380	163224738	163222159	163222261	1888	8,8,8	8,6,9	5,9,5	8,9,10	53	49	0.313416239866	1.0	0.48,0.552,0.451	0.366,0.48,0.316	0.107
1889	"ENSMUSG00000027365"	"Trpm7"	chr2	-	126641088	126641283	126641232	126641283	126639581	126639865	1889	211,231,257	0,0,0	217,230,226	1,0,0	193	49	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
1890	"ENSMUSG00000039983"	"Ccdc32"	chr2	-	118859788	118859874	118859797	118859874	118857618	118857868	1890	5,3,4	25,24,20	12,5,3	6,23,24	58	49	0.155976864549	0.8911606609963955	0.145,0.096,0.145	0.628,0.155,0.096	-0.164
1893	"ENSMUSG00000048482"	"Bdnf"	chr2	+	109506241	109506740	109506241	109506657	109553726	109557352	1893	0,1,1	0,0,0	0,0,0	0,1,0	132	49	1	1.0	NA,1.0,1.0	NA,0.0,NA	1.0
1897	"ENSMUSG00000021809"	"Nudt13"	chr14	+	20356299	20356434	20356299	20356317	20357760	20357867	1897	72,49,66	0,0,0	69,64,79	1,0,0	166	49	1	1.0	1.0,1.0,1.0	0.953,1.0,1.0	0.016
1898	"ENSMUSG00000038351"	"Sgsm2"	chr11	-	74759402	74759564	74759467	74759564	74759049	74759117	1898	23,21,22	0,0,1	26,30,18	2,0,0	114	49	1	1.0	1.0,1.0,0.904	0.848,1.0,1.0	0.019
1899	"ENSMUSG00000086370"	"Ftx"	chrX	-	102656628	102656801	102656649	102656801	102652909	102653022	1899	5,10,11	1,1,0	7,10,11	0,2,0	70	49	1	1.0	0.778,0.875,1.0	1.0,0.778,1.0	-0.042
1900	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94171625	94171830	94171625	94171720	94184770	94184925	1900	48,58,32	12,16,14	47,35,33	14,11,8	159	49	0.793031434204	1.0	0.552,0.528,0.413	0.509,0.495,0.56	-0.024
1902	"ENSMUSG00000040785"	"Ttc3"	chr16	+	94171609	94171830	94171609	94171720	94204172	94204227	1902	34,57,32	13,16,8	37,32,26	6,3,6	159	49	0.0589350942751	0.5698526734572441	0.446,0.523,0.552	0.655,0.767,0.572	-0.158
1904	"ENSMUSG00000065954"	"Tacc1"	chr8	-	25671838	25672946	25672152	25672946	25667949	25668010	1904	267,391,280	0,0,0	288,327,273	0,1,1	363	49	1	1.0	1.0,1.0,1.0	1.0,0.978,0.974	0.016
1905	"ENSMUSG00000037730"	"Mynn"	chr3	+	30657652	30657949	30657652	30657819	30661185	30661979	1905	120,102,107	11,16,8	102,109,103	16,18,8	179	49	0.438802885566	1.0	0.749,0.636,0.785	0.636,0.624,0.779	0.044
1906	"ENSMUSG00000098950"	"Gm28036"	chr2	-	155938337	155940292	155940104	155940292	155921258	155921384	1906	4089,4384,3310	0,1,0	3560,3414,3295	0,0,0	1816	49	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
1907	"ENSMUSG00000098950"	"Gm28036"	chr2	-	155938337	155940292	155940149	155940292	155921258	155921384	1907	4159,4450,3358	0,1,8	3602,3470,3350	3,1,1	1861	49	0.283796403811	1.0	1.0,0.992,0.917	0.969,0.989,0.989	-0.013
1908	"ENSMUSG00000098950"	"Gm28036"	chr2	-	155940104	155940292	155940149	155940292	155921258	155921384	1908	70,67,48	0,1,8	42,56,55	3,1,1	94	49	0.426317163817	1.0	1.0,0.972,0.758	0.879,0.967,0.966	-0.027
1909	"ENSMUSG00000068735"	"Trp53i11"	chr2	+	93027241	93027324	93027241	93027323	93027806	93028093	1909	7,4,9	57,65,46	10,7,7	74,44,73	50	49	0.875127458523	1.0	0.107,0.057,0.161	0.117,0.135,0.086	-0.004
1911	"ENSMUSG00000068748"	"Ptprz1"	chr6	+	22999198	23002745	22999198	23000198	23007272	23007417	1911	8,4,1	7,3,5	11,10,4	3,9,7	2596	49	0.252713147313	1.0	0.021,0.025,0.004	0.065,0.021,0.011	-0.016
1913	"ENSMUSG00000027550"	"Lrrcc1"	chr3	+	14604970	14605174	14604970	14605126	14610555	14610752	1913	67,37,64	2,8,3	66,63,63	3,5,5	97	49	0.804571966626	1.0	0.944,0.7,0.915	0.917,0.864,0.864	-0.029
1914	"ENSMUSG00000039795"	"Zfand1"	chr3	-	10416228	10416377	10416301	10416377	10413569	10413612	1914	4,2,4	6,6,5	6,8,6	4,2,7	122	49	0.0553585776403	0.5558545705685861	0.211,0.118,0.243	0.376,0.616,0.256	-0.225
1915	"ENSMUSG00000027131"	"Emc4"	chr2	-	112197677	112197861	112197746	112197861	112194496	112194650	1915	23,20,15	88,111,102	27,30,22	106,98,99	118	49	0.135808962394	0.8550568851453965	0.098,0.07,0.058	0.096,0.113,0.084	-0.022
1916	"ENSMUSG00000047757"	"Fancb"	chrX	+	163778339	163778767	163778339	163778418	163778882	163779117	1916	157,157,149	0,0,0	139,149,166	0,0,1	398	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.953	0.016
1919	"ENSMUSG00000030830"	"Itgal"	chr7	+	126916448	126916538	126916448	126916535	126921066	126921120	1919	117,111,144	180,140,205	169,152,150	244,231,249	52	49	0.472652021554	1.0	0.38,0.428,0.398	0.395,0.383,0.362	0.022
1920	"ENSMUSG00000062646"	"Ganc"	chr2	+	120249838	120249966	120249838	120249921	120252505	120252685	1920	25,25,34	1,0,0	48,51,60	2,1,0	94	49	0.425821587461	1.0	0.929,1.0,1.0	0.926,0.964,1.0	0.013
1921	"ENSMUSG00000062646"	"Ganc"	chr2	+	120252505	120253230	120252505	120252685	120254179	120254225	1921	80,61,95	11,6,4	124,137,99	12,18,13	594	49	0.390887975924	1.0	0.375,0.456,0.662	0.46,0.386,0.386	0.087
1923	"ENSMUSG00000024187"	"Fam234a"	chr17	-	26433301	26433457	26433319	26433457	26432777	26432880	1923	16,13,8	0,0,3	8,14,20	1,1,2	67	49	0.737968748717	1.0	1.0,1.0,0.661	0.854,0.911,0.88	0.005
1924	"ENSMUSG00000024187"	"Fam234a"	chr17	-	26444885	26444997	26444901	26444997	26439254	26439554	1924	8,6,2	2,1,0	10,16,8	0,1,4	65	49	0.598703423181	1.0	0.751,0.819,1.0	1.0,0.923,0.601	0.015
1925	"ENSMUSG00000021866"	"Anxa11"	chr14	+	25872935	25874455	25872935	25873322	25874633	25875208	1925	426,379,349	1,0,0	473,457,443	0,0,0	1182	49	1	1.0	0.946,1.0,1.0	1.0,1.0,1.0	-0.018
1926	"ENSMUSG00000022124"	"Fbxl3"	chr14	-	103332628	103332977	103332772	103332977	103329739	103329862	1926	335,352,327	21,27,17	376,365,387	15,20,20	193	49	0.178610494719	0.9430942070292025	0.802,0.768,0.83	0.864,0.822,0.831	-0.039
1928	"ENSMUSG00000046110"	"Serinc4"	chr2	-	121284474	121284690	121284478	121284690	121284189	121284285	1928	1,0,1	0,0,0	1,0,3	0,0,1	53	49	1	1.0	1.0,NA,1.0	1.0,NA,0.735	0.133
1933	"ENSMUSG00000027360"	"Hdc"	chr2	-	126446160	126448402	126448279	126448402	126445761	126445905	1933	116,50,60	0,1,0	65,70,61	1,0,1	2168	49	1	1.0	1.0,0.531,1.0	0.595,1.0,0.58	0.119
1934	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20766019	20766151	20766019	20766130	20766289	20766469	1934	103,83,105	3,5,2	121,125,114	3,6,4	70	49	0.803634535783	1.0	0.96,0.921,0.974	0.966,0.936,0.952	0.0
1935	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20771238	20772097	20771238	20771727	20772210	20772387	1935	375,367,392	0,1,0	505,479,431	0,0,0	419	49	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
1936	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20771238	20772121	20771238	20771727	20772210	20772387	1936	305,308,318	0,1,0	403,399,346	0,0,0	443	49	1	1.0	1.0,0.971,1.0	1.0,1.0,1.0	-0.01
1937	"ENSMUSG00000021819"	"Zswim8"	chr14	+	20771238	20772121	20771238	20772097	20772210	20772387	1937	20,21,21	90,80,95	16,21,21	118,101,106	73	49	0.213518043051	0.9954247336174485	0.13,0.15,0.129	0.083,0.122,0.117	0.029
1938	"ENSMUSG00000027366"	"Sppl2a"	chr2	-	126761558	126762334	126762237	126762334	126759719	126759801	1938	359,312,314	0,0,0	323,401,350	0,0,1	728	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.959	0.014
1939	"ENSMUSG00000027367"	"Stard7"	chr2	+	127126014	127126501	127126014	127126223	127132691	127132802	1939	220,307,193	0,0,1	227,234,218	1,2,1	327	49	0.696652941852	1.0	1.0,1.0,0.967	0.971,0.946,0.97	0.027
1940	"ENSMUSG00000060636"	"Rpl35a"	chr16	+	32877505	32877548	32877505	32877535	32877759	32877912	1940	3914,5359,3561	10,6,5	3264,3551,3359	3,2,2	62	49	1	1.0	0.997,0.999,0.998	0.999,0.999,0.999	-0.001
1941	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	152912741	152912936	152912741	152912925	152913677	152914132	1941	0,0,0	1,0,0	0,0,1	0,0,1	60	49	1	1.0	0.0,NA,NA	NA,NA,0.45	-0.45
1942	"ENSMUSG00000027381"	"Bcl2l11"	chr2	+	127970539	127970934	127970539	127970676	127989004	127989114	1942	313,346,387	5,15,5	398,396,427	4,12,3	307	49	0.192446587699	0.9656915137676892	0.909,0.786,0.925	0.941,0.84,0.958	-0.04
1943	"ENSMUSG00000037514"	"Pank2"	chr2	+	131115830	131116183	131115830	131116040	131122076	131122330	1943	306,299,310	7,14,12	318,324,292	10,17,9	192	49	0.790744792999	1.0	0.918,0.845,0.868	0.89,0.829,0.892	0.007
1944	"ENSMUSG00000037514"	"Pank2"	chr2	+	131115830	131116183	131115830	131116040	131135318	131135444	1944	263,269,271	1,2,4	272,294,260	1,3,1	192	49	0.430151143144	1.0	0.985,0.972,0.945	0.986,0.962,0.985	-0.01
1948	"ENSMUSG00000074895"	"Eif4e1b"	chr13	+	54932621	54932818	54932621	54932717	54933290	54933354	1948	0,0,0	1,0,0	1,0,0	0,1,1	150	49	1	1.0	0.0,NA,NA	1.0,0.0,0.0	-0.333
1949	"ENSMUSG00000054309"	"Cpsf3"	chr12	+	21355303	21355470	21355303	21355456	21356773	21356882	1949	9,18,16	115,109,106	17,23,16	98,116,93	63	49	0.13868830447	0.8611288882468435	0.057,0.114,0.105	0.119,0.134,0.118	-0.032
1950	"ENSMUSG00000028600"	"Podn"	chr4	-	107885804	107885865	107885830	107885865	107884172	107884492	1950	0,0,5	2,0,0	0,6,5	0,3,0	75	49	1	1.0	0.0,NA,1.0	NA,0.566,1.0	-0.283
1951	"ENSMUSG00000002797"	"Ggct"	chr6	-	54966396	54966542	54966484	54966542	54963817	54963953	1951	28,50,34	2,1,1	28,27,30	2,0,2	137	49	0.699628963985	1.0	0.834,0.947,0.924	0.834,1.0,0.843	0.009
1952	"ENSMUSG00000002055"	"Spag5"	chr11	+	78194871	78196328	78194871	78195866	78203940	78204015	1952	227,324,242	0,0,1	248,256,242	0,0,0	511	49	1	1.0	1.0,1.0,0.959	1.0,1.0,1.0	-0.014
1956	"ENSMUSG00000031148"	"Gpkow"	chrX	+	7571538	7571671	7571538	7571611	7572249	7572388	1956	143,162,142	2,1,2	136,146,178	0,0,0	109	49	0.490931396113	1.0	0.97,0.986,0.97	1.0,1.0,1.0	-0.025
1957	"ENSMUSG00000032727"	"Mier3"	chr13	+	111822884	111822988	111822884	111822888	111824361	111824386	1957	0,1,0	12,14,7	0,0,0	8,12,10	149	49	1	1.0	0.0,0.023,0.0	0.0,0.0,0.0	0.008
1958	"ENSMUSG00000026605"	"Cenpf"	chr1	-	189412417	189412703	189412468	189412703	189411135	189411338	1958	79,114,83	1,4,1	84,75,100	0,0,2	100	49	0.174060613003	0.9393138807430617	0.975,0.933,0.976	1.0,1.0,0.961	-0.026
1959	"ENSMUSG00000026605"	"Cenpf"	chr1	-	189417059	189417335	189417141	189417335	189416729	189416863	1959	5,20,3	0,0,2	4,3,7	0,3,0	131	49	0.525593602197	1.0	1.0,1.0,0.359	1.0,0.272,1.0	0.029
1961	"ENSMUSG00000030849"	"Fgfr2"	chr7	-	129797901	129798104	129797907	129798104	129786958	129787110	1961	10,6,16	0,1,2	18,19,23	3,6,3	55	49	0.0155635806763	0.2797873551463139	1.0,0.842,0.877	0.842,0.738,0.872	0.089
1962	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	1962	4,9,2	50,31,33	2,6,8	42,47,33	53	49	0.990883861637	1.0	0.069,0.212,0.053	0.042,0.106,0.183	0.001
1964	"ENSMUSG00000034171"	"Faah"	chr4	-	115861910	115862403	115862196	115862403	115861551	115861676	1964	160,107,186	1,2,1	190,202,156	3,4,3	335	49	0.0657011504422	0.6028757250314232	0.959,0.887,0.965	0.903,0.881,0.884	0.048
1966	"ENSMUSG00000063506"	"Arhgap22"	chr14	+	33084399	33084532	33084399	33084480	33085232	33085306	1966	1,5,4	0,0,0	12,14,10	1,0,0	101	49	1	1.0	1.0,1.0,1.0	0.853,1.0,1.0	0.049
1967	"ENSMUSG00000063506"	"Arhgap22"	chr14	+	33086349	33086482	33086349	33086471	33088526	33089400	1967	0,0,0	5,2,8	0,0,1	6,5,4	60	49	1	1.0	0.0,0.0,0.0	0.0,0.0,0.17	-0.057
1968	"ENSMUSG00000033862"	"Cdk10"	chr8	+	123954398	123954504	123954398	123954480	123955067	123955135	1968	6,3,6	27,25,40	9,8,4	42,45,29	73	49	0.691411711023	1.0	0.13,0.075,0.091	0.126,0.107,0.085	-0.007
1969	"ENSMUSG00000033862"	"Cdk10"	chr8	+	123955586	123955673	123955586	123955639	123955850	123955920	1969	8,12,12	40,25,44	14,14,10	31,32,34	83	49	0.325091332786	1.0	0.106,0.221,0.139	0.21,0.205,0.148	-0.032
1970	"ENSMUSG00000033862"	"Cdk10"	chr8	+	123957332	123957670	123957332	123957456	123958098	123958151	1970	60,34,45	1,0,0	66,76,62	0,0,0	263	49	1	1.0	0.918,1.0,1.0	1.0,1.0,1.0	-0.027
1971	"ENSMUSG00000010911"	"Apip"	chr2	+	102918905	102919081	102918905	102919023	102919747	102919883	1971	2,1,2	26,32,34	9,6,4	33,41,32	107	49	0.00278864485979	0.1220032126158125	0.034,0.014,0.026	0.111,0.063,0.054	-0.051
1972	"ENSMUSG00000027425"	"Kat14"	chr2	+	144215110	144215775	144215110	144215289	144217764	144217883	1972	473,647,560	2,7,6	482,490,456	3,5,5	535	49	0.897570372586	1.0	0.956,0.894,0.895	0.936,0.9,0.893	0.005
1973	"ENSMUSG00000020918"	"Kat2a"	chr11	-	100601075	100601462	100601270	100601462	100600208	100600315	1973	59,89,72	68,111,57	43,58,67	64,73,52	244	49	0.714236187291	1.0	0.148,0.139,0.202	0.119,0.138,0.206	0.009
1974	"ENSMUSG00000002728"	"Naa20"	chr2	+	145753592	145753713	145753592	145753683	145754312	145754448	1974	21,21,18	79,104,66	10,13,19	63,66,77	79	49	0.424711883539	1.0	0.142,0.111,0.145	0.09,0.109,0.133	0.022
1975	"ENSMUSG00000022106"	"Rcbtb2"	chr14	+	73391754	73391850	73391754	73391848	73392270	73392334	1975	145,111,99	450,454,400	85,71,65	343,292,269	51	49	0.396284639311	1.0	0.236,0.19,0.192	0.192,0.189,0.188	0.016
1976	"ENSMUSG00000027433"	"Xrn2"	chr2	+	146871646	146871896	146871646	146871704	146876773	146876818	1976	347,374,333	1,0,0	367,360,300	0,2,0	241	49	1	1.0	0.986,1.0,1.0	1.0,0.973,1.0	0.004
1978	"ENSMUSG00000019984"	"Med23"	chr10	+	24779558	24779729	24779558	24779591	24780158	24780375	1978	212,222,245	0,3,3	198,206,199	0,0,0	187	49	0.541996644887	1.0	1.0,0.951,0.955	1.0,1.0,1.0	-0.031
1979	"ENSMUSG00000027854"	"Sike1"	chr3	+	102904558	102904725	102904558	102904701	102905805	102905919	1979	12,8,15	91,73,94	12,12,11	83,96,93	73	49	0.860763732119	1.0	0.081,0.069,0.097	0.088,0.077,0.074	0.003
1981	"ENSMUSG00000073008"	"Gpr174"	chrX	+	106312487	106312573	106312487	106312569	106332071	106332142	1981	24,33,18	13,13,9	24,27,18	8,4,7	53	49	0.103307302321	0.7697641884430267	0.631,0.701,0.649	0.735,0.862,0.704	-0.107
1982	"ENSMUSG00000033916"	"Chmp2a"	chr7	-	12766568	12766748	12766718	12766748	12766361	12766492	1982	1167,1031,1127	5,0,4	1120,1173,1185	2,5,5	199	49	0.728665923207	1.0	0.983,1.0,0.986	0.993,0.983,0.983	0.003
1986	"ENSMUSG00000058298"	"Mcm9"	chr10	-	53423498	53423702	53423610	53423702	53417632	53417715	1986	54,36,49	3,2,4	40,34,49	4,6,1	161	49	0.680181994972	1.0	0.846,0.846,0.789	0.753,0.633,0.937	0.053
1987	"ENSMUSG00000022223"	"Sdr39u1"	chr14	-	56137103	56137186	56137176	56137186	56136640	56136762	1987	77,66,75	0,0,1	92,100,73	0,0,0	122	49	1	1.0	1.0,1.0,0.968	1.0,1.0,1.0	-0.011
1988	"ENSMUSG00000028677"	"Rnf220"	chr4	-	117143047	117143169	117143125	117143169	117142575	117142708	1988	295,321,231	28,56,25	234,236,260	37,33,21	127	49	0.931820742975	1.0	0.803,0.689,0.781	0.709,0.734,0.827	0.001
1989	"ENSMUSG00000028677"	"Rnf220"	chr4	-	117145559	117146265	117146222	117146265	117143047	117143169	1989	194,131,193	99,125,68	189,190,179	86,102,89	712	49	0.364702564665	1.0	0.119,0.067,0.163	0.131,0.114,0.122	-0.006
1990	"ENSMUSG00000019802"	"Sec63"	chr10	+	42672201	42673729	42672201	42672260	42677628	42677723	1990	41,42,46	1,0,0	43,49,24	0,0,0	1518	49	1	1.0	0.57,1.0,1.0	1.0,1.0,1.0	-0.143
1991	"ENSMUSG00000019802"	"Sec63"	chr10	+	42672201	42674851	42672201	42672260	42677628	42677723	1991	393,409,360	1,0,0	369,385,317	0,0,0	2640	49	1	1.0	0.879,1.0,1.0	1.0,1.0,1.0	-0.04
1992	"ENSMUSG00000019802"	"Sec63"	chr10	+	42672201	42674851	42672201	42673729	42677628	42677723	1992	354,371,315	2,4,1	328,336,293	2,0,0	1171	49	0.00641498825281	0.2037165381929557	0.881,0.795,0.929	0.873,1.0,1.0	-0.089
1995	"ENSMUSG00000033147"	"Slc22a15"	chr3	-	101770216	101770293	101770220	101770293	101768116	101768305	1995	0,1,1	4,3,5	1,1,2	5,4,5	53	49	0.113664419637	0.7950091823211047	0.0,0.236,0.156	0.156,0.188,0.27	-0.074
1996	"ENSMUSG00000046897"	"Zfp740"	chr15	+	102113005	102113521	102113005	102113318	102113663	102113740	1996	584,585,609	17,9,5	707,736,677	13,14,22	252	49	0.216363094649	0.9954247336174485	0.87,0.927,0.959	0.914,0.911,0.857	0.025
1997	"ENSMUSG00000046897"	"Zfp740"	chr15	+	102113005	102113521	102113005	102113318	102116205	102116355	1997	593,586,592	34,40,33	685,710,625	17,21,30	252	49	0.000966883785087	0.06580181315175417	0.772,0.74,0.777	0.887,0.868,0.802	-0.089
2000	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208608	4208918	4208801	4208918	4208064	4208127	2000	213,171,241	0,0,0	268,305,263	1,1,0	242	49	1	1.0	1.0,1.0,1.0	0.982,0.984,1.0	0.011
2002	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208608	4208918	4208827	4208918	4208064	4208127	2002	233,195,273	0,0,0	302,342,304	1,0,1	268	49	1	1.0	1.0,1.0,1.0	0.982,1.0,0.982	0.012
2004	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208801	4208918	4208827	4208918	4208064	4208127	2004	20,24,32	0,0,0	35,38,41	1,0,1	75	49	1	1.0	1.0,1.0,1.0	0.958,1.0,0.964	0.026
2005	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208823	4208918	4208827	4208918	4208064	4208127	2005	3,5,8	0,0,0	4,4,10	1,0,1	53	49	1	1.0	1.0,1.0,1.0	0.787,1.0,0.902	0.104
2006	"ENSMUSG00000024830"	"Rps6kb2"	chr19	-	4208801	4208918	4208827	4208918	4208608	4208716	2006	22,25,33	26,17,18	34,38,43	18,26,26	75	49	0.394764394986	1.0	0.356,0.49,0.545	0.552,0.488,0.519	-0.056
2008	"ENSMUSG00000004952"	"Rasa4"	chr5	+	136133369	136134593	136133369	136133507	136135924	136136045	2008	179,126,121	1,1,1	152,202,171	0,0,0	1135	49	0.0807561136749	0.6729676139575	0.885,0.845,0.839	1.0,1.0,1.0	-0.144
2009	"ENSMUSG00000026074"	"Map4k4"	chr1	+	40046592	40046699	40046592	40046690	40048847	40049023	2009	33,28,20	111,141,127	20,26,36	52,51,55	58	49	3.09567296563e-05	0.0042266096878268425	0.201,0.144,0.117	0.245,0.301,0.356	-0.147
2010	"ENSMUSG00000074643"	"Cpne1"	chr2	-	155920671	155920894	155920819	155920894	155920493	155920574	2010	279,250,249	3,1,0	388,400,372	2,0,0	197	49	0.644782253614	1.0	0.959,0.984,1.0	0.98,1.0,1.0	-0.012
2011	"ENSMUSG00000024104"	"Washc2"	chr6	+	116185167	116185290	116185167	116185288	116185914	116186079	2011	62,58,69	3,6,8	75,70,74	6,10,4	51	49	0.927978529827	1.0	0.952,0.903,0.892	0.923,0.871,0.947	0.002
2012	"ENSMUSG00000008855"	"Hdac5"	chr11	-	102086773	102086943	102086777	102086943	102086576	102086694	2012	0,3,3	23,15,18	1,2,1	12,9,21	53	49	0.664774264161	1.0	0.0,0.156,0.134	0.072,0.17,0.042	0.002
2013	"ENSMUSG00000029524"	"Sirt4"	chr5	-	115620633	115621177	115620682	115621177	115618289	115618584	2013	8,6,3	19,15,17	7,5,3	15,18,22	98	49	0.610955758639	1.0	0.174,0.167,0.081	0.189,0.122,0.064	0.016
2015	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55730980	55731138	55730980	55731096	55731284	55731382	2015	5,1,4	5,2,8	2,0,4	7,17,14	91	49	0.0151881699426	0.2797873551463139	0.35,0.212,0.212	0.133,0.0,0.133	0.169
2017	"ENSMUSG00000022211"	"Carmil3"	chr14	+	55742856	55742928	55742856	55742923	55743026	55743116	2017	1,0,0	4,6,8	1,1,1	6,4,3	54	49	0.0598354131102	0.5733028202476367	0.185,0.0,0.0	0.131,0.185,0.232	-0.121
2018	"ENSMUSG00000017307"	"Acot8"	chr2	-	164636904	164637099	164637001	164637099	164634687	164634930	2018	174,140,156	0,0,2	202,207,190	0,1,1	146	49	1	1.0	1.0,1.0,0.963	1.0,0.986,0.985	-0.003
2019	"ENSMUSG00000002908"	"Kcnn1"	chr8	-	71300818	71300946	71300843	71300946	71299138	71299208	2019	3,1,0	0,0,0	3,0,3	0,2,0	74	49	1	1.0	1.0,1.0,NA	1.0,0.0,1.0	0.333
2023	"ENSMUSG00000039671"	"Zmynd8"	chr2	-	165649438	165649849	165649594	165649849	165647106	165647297	2023	62,58,41	40,34,23	47,57,50	23,30,24	205	49	0.372087651866	1.0	0.27,0.29,0.299	0.328,0.312,0.332	-0.038
2026	"ENSMUSG00000020160"	"Meis1"	chr11	-	18835511	18835651	18835592	18835651	18834386	18834476	2026	4,0,0	10,11,19	2,1,2	12,29,19	130	49	0.700794625327	1.0	0.131,0.0,0.0	0.059,0.013,0.038	0.007
2027	"ENSMUSG00000020160"	"Meis1"	chr11	-	18835588	18835651	18835592	18835651	18834386	18834476	2027	1,0,0	10,11,19	0,0,0	12,29,19	53	49	1	1.0	0.085,0.0,0.0	0.0,0.0,0.0	0.028
2029	"ENSMUSG00000049164"	"Zfp518a"	chr19	+	40883148	40883234	40883148	40883230	40885527	40885609	2029	17,14,15	1,1,0	9,16,17	0,2,1	53	49	1	1.0	0.94,0.928,1.0	1.0,0.881,0.94	0.016
2030	"ENSMUSG00000039463"	"Slc9a8"	chr2	+	167266038	167266569	167266038	167266217	167276701	167276782	2030	14,23,17	9,17,25	21,36,34	34,24,41	401	49	0.711176746382	1.0	0.16,0.142,0.077	0.07,0.155,0.092	0.021
2031	"ENSMUSG00000024560"	"Cxxc1"	chr18	+	74352201	74352638	74352201	74352309	74352908	74353116	2031	724,592,717	1,0,0	749,743,716	1,0,0	378	49	1	1.0	0.989,1.0,1.0	0.99,1.0,1.0	-0.0
2032	"ENSMUSG00000078923"	"Ube2v1"	chr2	-	167470988	167471208	167471086	167471208	167459748	167459897	2032	6,3,4	1,0,0	8,4,2	0,0,0	147	49	1	1.0	0.667,1.0,1.0	1.0,1.0,1.0	-0.111
