ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2515	"ENSMUSG00000031066"	"Usp11"	chrX	+	20582985	20584043	20582985	20583192	20583993	20584043	2515	60,63,47	45,64,50	61,73,80	60,56,51	98	49	0.318663282866	0.9169136947405112	0.4,0.33,0.32	0.337,0.395,0.44	-0.041
2516	"ENSMUSG00000079197"	"Psme2"	chr14	-	55825110	55825551	55825110	55825197	55825496	55825551	2516	34,20,29	413,418,322	35,39,36	337,370,340	98	49	0.0273666832065	0.33773538922576446	0.04,0.023,0.043	0.049,0.05,0.05	-0.014
2517	"ENSMUSG00000079197"	"Psme2"	chr14	-	55826937	55827162	55826937	55826968	55827075	55827162	2517	31,46,31	281,298,239	31,46,34	233,285,248	98	49	0.582455666114	1.0	0.052,0.072,0.061	0.062,0.075,0.064	-0.005
2518	"ENSMUSG00000026869"	"Psmd5"	chr2	-	34746459	34747841	34746459	34746569	34747649	34747841	2518	12,20,13	88,98,87	15,16,7	66,81,83	98	49	0.954109720875	1.0	0.064,0.093,0.07	0.102,0.09,0.04	-0.002
2519	"ENSMUSG00000026869"	"Psmd5"	chr2	-	34755538	34756107	34755538	34755667	34755993	34756107	2519	11,8,7	77,82,64	11,7,6	59,72,64	98	49	0.894712743881	1.0	0.067,0.047,0.052	0.085,0.046,0.045	-0.003
2521	"ENSMUSG00000009108"	"Gnat2"	chr3	+	108002754	108003823	108002754	108002896	108003665	108003823	2521	0,2,0	1,3,0	1,0,0	0,1,0	98	49	1	1.0	0.0,0.25,NA	1.0,0.0,NA	-0.375
2523	"ENSMUSG00000053158"	"Fes"	chr7	-	80029565	80030640	80029565	80029660	80029956	80030640	2523	6,1,0	15,2,6	6,9,4	17,21,13	98	49	0.308655637916	0.9083272559616543	0.167,0.2,0.0	0.15,0.176,0.133	-0.031
2524	"ENSMUSG00000053158"	"Fes"	chr7	-	80029956	80030640	80029956	80030075	80030586	80030640	2524	6,3,6	7,4,3	10,11,11	9,15,13	98	49	0.77598936037	1.0	0.3,0.273,0.5	0.357,0.268,0.297	0.05
2525	"ENSMUSG00000053158"	"Fes"	chr7	-	80030912	80031558	80030912	80031035	80031348	80031558	2525	7,2,0	7,6,7	6,6,9	8,13,5	98	49	0.123992504177	0.6833320311386345	0.333,0.143,0.0	0.273,0.187,0.474	-0.153
2526	"ENSMUSG00000053158"	"Fes"	chr7	-	80032558	80032937	80032558	80032681	80032817	80032937	2526	4,2,5	14,7,14	4,8,7	9,13,14	98	49	0.180230233327	0.7640294369536438	0.125,0.125,0.152	0.182,0.235,0.2	-0.072
2527	"ENSMUSG00000053158"	"Fes"	chr7	-	80032817	80033154	80032817	80032937	80033016	80033154	2527	3,0,2	8,6,15	4,5,3	11,17,9	98	49	0.0967695136575	0.6284575803970888	0.158,0.0,0.062	0.154,0.128,0.143	-0.068
2528	"ENSMUSG00000053158"	"Fes"	chr7	-	80033581	80034035	80033581	80033765	80033938	80034035	2528	2,1,0	18,3,8	4,4,4	10,8,11	98	49	0.00154136055148	0.07665393070942328	0.053,0.143,0.0	0.167,0.2,0.154	-0.108
2530	"ENSMUSG00000028716"	"Pdzk1ip1"	chr4	+	114945919	114946409	114945919	114946003	114946235	114946409	2530	1,0,0	0,1,0	0,1,2	0,0,0	98	49	1	1.0	1.0,0.0,NA	NA,1.0,1.0	-0.5
2533	"ENSMUSG00000031601"	"Cnot7"	chr8	-	40952335	40953954	40952335	40952480	40953792	40953954	2533	4,10,4	164,201,156	6,7,7	167,196,172	98	49	0.822785673122	1.0	0.012,0.024,0.013	0.018,0.018,0.02	-0.002
2535	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54831773	54832301	54831773	54831899	54832150	54832301	2535	96,81,69	85,76,66	95,81,97	122,88,84	98	49	0.329187119702	0.9188358781280465	0.361,0.348,0.343	0.28,0.315,0.366	0.03
2536	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54831773	54832301	54831773	54831902	54832150	54832301	2536	88,80,68	10,11,9	94,81,98	8,11,13	98	49	0.787774947915	1.0	0.815,0.784,0.791	0.855,0.786,0.79	-0.014
2537	"ENSMUSG00000034928"	"Rnf44"	chr13	-	54831773	54832301	54831773	54831963	54832150	54832301	2537	94,60,57	18,27,18	78,70,65	28,31,21	98	49	0.374653344052	0.9595137379667525	0.723,0.526,0.613	0.582,0.53,0.607	0.048
2538	"ENSMUSG00000068922"	"Msto1"	chr3	-	88817932	88818321	88817932	88818117	88818189	88818321	2538	13,6,5	30,45,38	2,9,4	26,24,30	98	49	0.60044850643	1.0	0.178,0.062,0.062	0.037,0.158,0.062	0.015
2539	"ENSMUSG00000011877"	"Git1"	chr11	+	77394181	77394844	77394181	77394254	77394746	77394844	2539	13,14,10	107,154,86	9,11,5	102,129,99	98	49	0.188358632729	0.7825573120361945	0.057,0.043,0.055	0.042,0.041,0.025	0.016
2540	"ENSMUSG00000011877"	"Git1"	chr11	+	77396329	77396579	77396329	77396416	77396505	77396579	2540	15,12,6	83,97,78	11,7,10	98,71,71	98	49	0.729333748813	1.0	0.083,0.058,0.037	0.053,0.047,0.066	0.004
2541	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24921118	24921597	24921118	24921349	24921449	24921597	2541	12,20,15	46,75,58	8,13,17	46,48,47	98	49	0.910679433468	1.0	0.115,0.118,0.115	0.08,0.119,0.153	-0.001
2542	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24923784	24924291	24923784	24923860	24924120	24924291	2542	10,19,7	8,28,17	18,13,13	20,22,11	98	49	0.553995954078	1.0	0.385,0.253,0.171	0.31,0.228,0.371	-0.033
2543	"ENSMUSG00000040688"	"Tbl3"	chr17	-	24924120	24924455	24924120	24924291	24924370	24924455	2543	1,9,3	34,38,35	8,3,8	37,35,24	98	49	0.180767801896	0.764363345072934	0.014,0.106,0.041	0.098,0.041,0.143	-0.04
2544	"ENSMUSG00000030008"	"Pradc1"	chr6	-	85424917	85425573	85424917	85425027	85425472	85425573	2544	10,13,11	19,40,34	5,10,6	23,24,29	98	49	0.318991129817	0.9170650945213494	0.208,0.14,0.139	0.098,0.172,0.094	0.041
2546	"ENSMUSG00000004642"	"Slbp"	chr5	-	33802843	33803413	33802843	33802981	33803353	33803413	2546	49,86,52	340,489,390	75,44,52	368,392,367	98	49	0.942571184515	1.0	0.067,0.081,0.062	0.092,0.053,0.066	-0.0
2547	"ENSMUSG00000023088"	"Abcc1"	chr16	+	14283967	14284962	14283967	14284094	14284860	14284962	2547	2,1,4	20,16,13	1,1,2	22,15,21	98	49	0.200508326878	0.8010716368794916	0.048,0.03,0.133	0.022,0.032,0.045	0.037
2548	"ENSMUSG00000024516"	"Sec11c"	chr18	+	65945735	65948028	65945735	65945812	65947908	65948028	2548	415,333,396	6,8,6	442,439,472	4,10,11	98	49	0.832963778317	1.0	0.972,0.954,0.971	0.982,0.956,0.955	0.001
2549	"ENSMUSG00000024516"	"Sec11c"	chr18	+	65945735	65948028	65945735	65945885	65947908	65948028	2549	179,127,177	212,242,195	223,214,218	216,196,192	98	49	0.00352789671797	0.11302838331034654	0.297,0.208,0.312	0.34,0.353,0.362	-0.079
2550	"ENSMUSG00000001986"	"Gria3"	chrX	+	40742882	40743801	40742882	40743130	40743686	40743801	2550	1,2,1	0,0,1	2,0,0	0,2,1	98	49	6.15167292894e-05	0.01024868709961404	1.0,1.0,0.333	1.0,0.0,0.0	0.444
2551	"ENSMUSG00000037475"	"Thoc2"	chrX	-	40911569	40912423	40911569	40911748	40912238	40912423	2551	26,21,46	102,74,90	26,31,31	92,94,93	98	49	0.638499105685	1.0	0.113,0.124,0.204	0.124,0.142,0.143	0.011
2552	"ENSMUSG00000046032"	"Snx12"	chrX	-	100255564	100257470	100255564	100255952	100257379	100257470	2552	99,102,99	25,23,18	105,100,104	23,27,19	98	49	0.942496622046	1.0	0.664,0.689,0.733	0.695,0.649,0.732	0.003
2555	"ENSMUSG00000025888"	"Casp1"	chr9	+	5299279	5299865	5299279	5299546	5299802	5299865	2555	2,0,1	26,9,14	1,4,1	25,19,21	98	49	0.23855730211	0.856236329519524	0.037,0.0,0.034	0.02,0.095,0.023	-0.022
2556	"ENSMUSG00000025888"	"Casp1"	chr9	+	5302416	5303171	5302416	5302529	5302997	5303171	2556	7,1,5	20,10,15	10,15,8	20,26,23	98	49	0.103956162598	0.6395856738908413	0.149,0.048,0.143	0.2,0.224,0.148	-0.077
2557	"ENSMUSG00000025888"	"Casp1"	chr9	+	5303539	5303774	5303539	5303597	5303701	5303774	2557	55,23,39	0,0,0	51,71,53	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.973,1.0	0.009
2558	"ENSMUSG00000025888"	"Casp1"	chr9	+	5303539	5304327	5303539	5303774	5304186	5304327	2558	5,2,2	24,13,17	4,5,2	18,34,29	98	49	0.866866671318	1.0	0.094,0.071,0.056	0.1,0.068,0.033	0.007
2559	"ENSMUSG00000017386"	"Traf4"	chr11	-	78052112	78052448	78052112	78052274	78052343	78052448	2559	71,61,61	96,153,91	73,82,73	70,72,75	98	49	0.000256862132217	0.023774017348529002	0.27,0.166,0.251	0.343,0.363,0.327	-0.115
2560	"ENSMUSG00000027710"	"Acad9"	chr3	+	36128498	36129492	36128498	36128605	36129391	36129492	2560	9,7,11	38,53,25	15,13,10	39,32,24	98	49	0.073946534606	0.5517532288246985	0.106,0.062,0.18	0.161,0.169,0.172	-0.051
2561	"ENSMUSG00000027710"	"Acad9"	chr3	+	36141908	36142763	36141908	36141948	36142636	36142763	2561	8,9,8	49,52,26	4,7,11	37,43,30	98	49	0.875934469327	1.0	0.075,0.08,0.133	0.051,0.075,0.155	0.002
2562	"ENSMUSG00000032308"	"Ulk3"	chr9	+	57501033	57501329	57501033	57501136	57501264	57501329	2562	28,14,19	24,20,29	13,10,22	26,35,26	98	49	0.0992296687413	0.6328422327305171	0.368,0.259,0.247	0.2,0.125,0.297	0.084
2563	"ENSMUSG00000024137"	"E4f1"	chr17	-	24662752	24663450	24662752	24663311	24663387	24663450	2563	41,36,46	38,49,44	60,44,46	66,66,42	98	49	0.688404815176	1.0	0.35,0.269,0.343	0.312,0.25,0.354	0.015
2564	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665815	24666063	24666184	2564	52,53,66	0,3,1	70,75,73	2,2,4	98	49	0.177195771443	0.7626442412767434	1.0,0.898,0.971	0.946,0.949,0.901	0.024
2565	"ENSMUSG00000024137"	"E4f1"	chr17	-	24665755	24666184	24665755	24665908	24666063	24666184	2565	17,9,13	49,35,35	16,19,14	54,60,46	98	49	0.830692463914	1.0	0.148,0.114,0.157	0.129,0.137,0.132	0.007
2566	"ENSMUSG00000034610"	"Tut4"	chr4	+	108414518	108416612	108414518	108414671	108415911	108416612	2566	14,6,7	77,45,71	12,5,15	97,85,82	98	49	0.708522249417	1.0	0.083,0.062,0.047	0.058,0.029,0.084	0.007
2569	"ENSMUSG00000025647"	"Shisa5"	chr9	+	108885045	108885573	108885045	108885161	108885354	108885573	2569	45,23,20	474,284,340	36,48,43	418,615,404	98	49	0.481296454414	1.0	0.045,0.039,0.029	0.041,0.038,0.051	-0.006
2570	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059480	28061243	28061352	2570	1,2,3	187,213,176	2,0,2	170,153,161	98	49	1	1.0	0.003,0.005,0.008	0.006,0.0,0.006	0.001
2571	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28059437	28061352	28059437	28059780	28061243	28061352	2571	5,5,2	0,1,0	2,0,4	3,0,0	98	49	1	1.0	1.0,0.714,1.0	0.25,NA,1.0	0.28
2572	"ENSMUSG00000024217"	"Snrpc"	chr17	+	28066926	28070942	28066926	28067031	28070611	28070942	2572	26,30,25	125,154,121	34,28,20	120,123,119	98	49	0.572790918246	1.0	0.094,0.089,0.094	0.124,0.102,0.078	-0.009
2573	"ENSMUSG00000055235"	"Wdr86"	chr5	-	24917847	24920659	24917847	24917951	24920523	24920659	2573	7,3,2	2,7,2	4,3,2	2,5,3	98	49	0.717332916172	1.0	0.636,0.176,0.333	0.5,0.231,0.25	0.055
2574	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299952	84299469	84299575	84299656	84299952	2574	151,133,135	169,155,190	147,134,139	167,175,166	98	49	0.919192065656	1.0	0.309,0.3,0.262	0.306,0.277,0.295	-0.002
2575	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299469	84299952	84299469	84299575	84299848	84299952	2575	198,152,177	2,4,2	193,185,168	2,3,3	98	49	0.96311314867	1.0	0.98,0.95,0.978	0.98,0.969,0.966	-0.002
2576	"ENSMUSG00000031708"	"Tecr"	chr8	-	84299656	84299952	84299656	84299772	84299848	84299952	2576	205,145,172	140,155,144	207,191,169	128,160,163	98	49	0.664959509768	1.0	0.423,0.319,0.374	0.447,0.374,0.341	-0.015
2578	"ENSMUSG00000029165"	"Agbl5"	chr5	+	31051244	31051854	31051244	31051414	31051718	31051854	2578	13,11,8	41,72,46	10,7,13	51,44,54	98	49	0.994246507321	1.0	0.137,0.071,0.08	0.089,0.074,0.107	0.006
2580	"ENSMUSG00000019978"	"Epb41l2"	chr10	+	25377721	25378000	25377721	25377809	25377903	25378000	2580	166,276,162	2,2,0	222,259,249	2,1,3	98	49	0.644192876584	1.0	0.976,0.986,1.0	0.982,0.992,0.976	0.004
2581	"ENSMUSG00000053754"	"Chd8"	chr14	-	52441889	52442963	52441889	52442041	52442246	52442963	2581	48,39,48	118,129,114	44,56,48	109,105,129	98	49	0.375931283777	0.9602386569621703	0.169,0.131,0.174	0.168,0.211,0.157	-0.021
2582	"ENSMUSG00000053754"	"Chd8"	chr14	-	52441889	52443261	52441889	52442963	52443052	52443261	2582	16,15,15	121,181,137	10,22,15	164,159,128	98	49	0.953413600066	1.0	0.062,0.04,0.052	0.03,0.065,0.055	0.001
2583	"ENSMUSG00000002068"	"Ccne1"	chr7	-	37805703	37806108	37805703	37805772	37806020	37806108	2583	8,5,10	48,43,43	11,6,9	30,41,41	98	49	0.34910839306	0.9365892212241923	0.077,0.055,0.104	0.155,0.068,0.099	-0.029
2584	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120509197	120511095	120509197	120509875	120510988	120511095	2584	59,37,61	126,128,153	62,69,66	150,156,174	98	49	0.648329295692	1.0	0.19,0.126,0.166	0.171,0.181,0.159	-0.01
2585	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120511249	120511709	120511249	120511330	120511472	120511709	2585	78,81,107	82,64,73	121,126,120	94,77,75	98	49	0.174027732613	0.7560109583657314	0.322,0.388,0.423	0.392,0.45,0.444	-0.051
2586	"ENSMUSG00000025138"	"Sirt7"	chr11	-	120511249	120511881	120511249	120511709	120511782	120511881	2586	51,68,70	129,120,122	89,97,80	120,143,132	98	49	0.0494789500469	0.44557800420613725	0.165,0.221,0.223	0.271,0.253,0.233	-0.049
2587	"ENSMUSG00000007783"	"Cpt1c"	chr7	-	44614507	44614990	44614507	44614690	44614794	44614990	2587	1,0,2	0,1,2	0,1,1	1,1,2	98	49	0.402766702649	0.967685663007761	1.0,0.0,0.333	0.0,0.333,0.2	0.267
2588	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953359	137955954	137956098	2588	147,143,156	253,206,246	217,203,183	347,298,317	98	49	0.937077045289	1.0	0.225,0.258,0.241	0.238,0.254,0.224	0.003
2589	"ENSMUSG00000028759"	"Hp1bp3"	chr4	+	137953199	137956098	137953199	137953363	137955958	137956098	2589	154,141,164	0,0,0	209,198,183	2,0,0	98	49	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
2590	"ENSMUSG00000047534"	"Mis18bp1"	chr12	-	65199461	65200667	65199461	65199604	65200579	65200667	2590	35,55,41	38,56,33	29,29,29	39,27,32	98	49	0.456892344104	0.9898343891771963	0.315,0.329,0.383	0.271,0.349,0.312	0.032
2591	"ENSMUSG00000019087"	"Atp6ap1"	chrX	+	73344183	73344964	73344183	73344377	73344929	73344964	2591	56,42,46	111,90,134	45,62,54	127,141,162	98	49	0.386640180298	0.9631034644708528	0.201,0.189,0.146	0.151,0.18,0.143	0.021
2592	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73377351	73377954	73377351	73377452	73377830	73377954	2592	5,3,2	13,5,4	1,0,1	1,6,6	98	49	0.00330575101467	0.11016188926414418	0.161,0.231,0.2	0.333,0.0,0.077	0.061
2593	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73378648	73379104	73378648	73378763	73378903	73379104	2593	10,11,5	2,6,0	6,0,4	1,0,1	98	49	1	1.0	0.714,0.478,1.0	0.75,NA,0.667	0.022
2594	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73379375	73379797	73379375	73379472	73379606	73379797	2594	8,10,6	3,6,3	1,2,1	6,2,4	98	49	0.00044714802857	0.031039525649900836	0.571,0.455,0.5	0.077,0.333,0.111	0.335
2595	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73932637	73933285	73932637	73932732	73933162	73933285	2595	7,3,3	58,59,64	4,3,3	75,67,49	98	49	0.433410895767	0.9814143125530848	0.057,0.025,0.023	0.026,0.022,0.03	0.009
2596	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73936683	73938899	73936683	73936830	73938768	73938899	2596	6,7,7	0,0,1	4,10,6	0,0,0	98	49	1	1.0	1.0,1.0,0.778	1.0,1.0,1.0	-0.074
2597	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73944885	73945820	73944885	73944943	73945645	73945820	2597	11,12,10	93,83,68	14,10,11	90,97,81	98	49	0.922708131389	1.0	0.056,0.067,0.068	0.072,0.049,0.064	0.002
2598	"ENSMUSG00000017756"	"Slc12a7"	chr13	+	73954147	73954556	73954147	73954317	73954424	73954556	2598	18,15,17	83,55,58	21,11,19	61,69,68	98	49	0.975558174339	1.0	0.098,0.12,0.128	0.147,0.074,0.123	0.001
2599	"ENSMUSG00000049339"	"Retreg2"	chr1	+	75123073	75124553	75123073	75123363	75123474	75124553	2599	246,279,247	13,9,11	269,291,304	9,15,16	98	49	0.721033503798	1.0	0.904,0.939,0.918	0.937,0.907,0.905	0.004
2601	"ENSMUSG00000024924"	"Vldlr"	chr19	+	27222934	27224490	27222934	27223081	27224409	27224490	2601	3,2,1	3,3,1	3,1,3	2,8,2	98	49	0.546861965846	1.0	0.333,0.25,0.333	0.429,0.059,0.429	-0.0
2602	"ENSMUSG00000040189"	"Odad1"	chr7	+	45591482	45592084	45591482	45591617	45592001	45592084	2602	2,0,0	2,2,1	1,3,6	4,3,3	98	49	0.00241699121625	0.0937217810147907	0.333,0.0,0.0	0.111,0.333,0.5	-0.204
2603	"ENSMUSG00000026201"	"Stk16"	chr1	+	75189243	75189650	75189243	75189377	75189529	75189650	2603	69,63,57	97,95,97	56,71,57	114,106,114	98	49	0.266676392521	0.873418209190503	0.262,0.249,0.227	0.197,0.251,0.2	0.03
2604	"ENSMUSG00000029534"	"St7"	chr6	+	17850355	17852411	17850355	17850424	17852256	17852411	2604	1,0,0	3,0,2	2,0,0	0,0,2	98	49	1	1.0	0.143,NA,0.0	1.0,NA,0.0	-0.428
2605	"ENSMUSG00000038412"	"Higd1a"	chr9	-	121677628	121679388	121677628	121678755	121679253	121679388	2605	31,28,28	126,133,101	22,28,25	93,88,85	98	49	0.458222317935	0.9911600887667545	0.11,0.095,0.122	0.106,0.137,0.128	-0.015
2606	"ENSMUSG00000058407"	"Txndc9"	chr1	-	38026474	38029538	38026474	38026860	38029283	38029538	2606	11,12,8	108,86,102	13,11,18	116,111,113	98	49	0.491214105578	1.0	0.048,0.065,0.038	0.053,0.047,0.074	-0.008
2607	"ENSMUSG00000058407"	"Txndc9"	chr1	-	38033072	38034922	38033072	38033191	38034713	38034922	2607	65,51,64	140,119,148	85,73,75	138,168,155	98	49	0.343755541657	0.9336686944706646	0.188,0.176,0.178	0.235,0.178,0.195	-0.022
2608	"ENSMUSG00000059208"	"Hnrnpm"	chr17	-	33885467	33885659	33885467	33885503	33885620	33885659	2608	558,805,493	508,619,627	454,478,468	529,579,513	98	49	0.100780260868	0.6359845250230606	0.355,0.394,0.282	0.3,0.292,0.313	0.042
2609	"ENSMUSG00000059070"	"Rpl18"	chr7	+	45368952	45369442	45368952	45369060	45369343	45369442	2609	95,162,99	4004,5147,3397	101,101,101	3086,3284,3067	98	49	0.281215298331	0.884773235664068	0.012,0.015,0.014	0.016,0.015,0.016	-0.002
2611	"ENSMUSG00000030822"	"Prr14"	chr7	+	127072766	127073158	127072766	127072888	127072968	127073158	2611	35,23,38	118,93,114	37,60,52	150,140,144	98	49	0.349258096646	0.9365892212241923	0.129,0.11,0.143	0.11,0.176,0.153	-0.019
2612	"ENSMUSG00000031537"	"Ikbkb"	chr8	-	23155504	23155927	23155504	23155652	23155827	23155927	2612	49,43,66	135,130,100	57,60,69	132,121,137	98	49	0.559170351912	1.0	0.154,0.142,0.248	0.178,0.199,0.201	-0.011
2613	"ENSMUSG00000031537"	"Ikbkb"	chr8	-	23158960	23161761	23158960	23159112	23161646	23161761	2613	150,98,122	0,2,0	131,143,135	0,0,0	98	49	1	1.0	1.0,0.961,1.0	1.0,1.0,1.0	-0.013
2614	"ENSMUSG00000034570"	"Inpp5j"	chr11	-	3451045	3451428	3451045	3451162	3451319	3451428	2614	3,1,1	2,1,0	2,2,1	0,0,3	98	49	0.837449014247	1.0	0.429,0.333,1.0	1.0,1.0,0.143	-0.127
2616	"ENSMUSG00000021670"	"Hmgcr"	chr13	-	96801269	96802405	96801269	96801354	96802317	96802405	2616	1,1,3	95,82,101	3,0,0	90,71,98	98	49	1	1.0	0.005,0.006,0.015	0.016,0.0,0.0	0.003
2619	"ENSMUSG00000057421"	"Las1l"	chrX	-	94991375	94994052	94991375	94991461	94993942	94994052	2619	5,8,13	82,99,70	13,14,6	46,64,60	98	49	0.0320103890435	0.3690843186029712	0.03,0.039,0.085	0.124,0.099,0.048	-0.039
2620	"ENSMUSG00000057421"	"Las1l"	chrX	-	94996827	94998817	94996827	94996909	94998747	94998817	2620	5,4,5	55,92,68	5,8,4	46,47,55	98	49	0.150870299629	0.7241378085604891	0.043,0.021,0.035	0.052,0.078,0.035	-0.022
2621	"ENSMUSG00000033436"	"Armcx2"	chrX	-	133708202	133708474	133708202	133708262	133708369	133708474	2621	6,4,6	6,7,4	7,18,15	15,17,14	98	49	0.908921681569	1.0	0.333,0.222,0.429	0.189,0.346,0.349	0.033
2622	"ENSMUSG00000078122"	"F630028O10Rik"	chrX	+	95284018	95287242	95284018	95284119	95284643	95287242	2622	2,1,4	1,0,1	2,2,1	0,1,0	98	49	1	1.0	0.5,1.0,0.667	1.0,0.5,1.0	-0.111
2623	"ENSMUSG00000027246"	"Ell3"	chr2	-	121270596	121270907	121270596	121270639	121270714	121270907	2623	0,1,2	5,0,1	1,3,2	0,2,0	98	49	0.000208942625111	0.022437002780472	0.0,1.0,0.5	1.0,0.429,1.0	-0.31
2624	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79747775	79747994	79747775	79747831	79747908	79747994	2624	74,53,72	91,111,122	85,82,72	116,133,121	98	49	0.735151186014	1.0	0.289,0.193,0.228	0.268,0.236,0.229	-0.008
2625	"ENSMUSG00000014418"	"Hps5"	chr7	-	46424237	46425375	46424237	46424361	46425188	46425375	2625	43,37,39	30,17,25	54,60,52	22,32,25	98	49	0.284268513697	0.8859171141795291	0.417,0.521,0.438	0.551,0.484,0.51	-0.056
2627	"ENSMUSG00000002550"	"Uck1"	chr2	-	32148288	32148679	32148288	32148431	32148582	32148679	2627	19,27,23	59,59,67	26,19,17	69,77,63	98	49	0.290272373655	0.8929044973621162	0.139,0.186,0.146	0.159,0.11,0.119	0.028
2628	"ENSMUSG00000040111"	"Gramd1b"	chr9	-	40204528	40209375	40204528	40205723	40209281	40209375	2628	88,37,57	0,0,0	80,111,77	0,0,1	98	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.975	0.008
2629	"ENSMUSG00000073423"	"Zfp414"	chr17	+	33849549	33850437	33849549	33849655	33850102	33850437	2629	45,39,67	38,32,58	49,50,51	46,49,41	98	49	0.718061911815	1.0	0.372,0.379,0.366	0.348,0.338,0.383	0.016
2631	"ENSMUSG00000053693"	"Mast1"	chr8	-	85647425	85647861	85647425	85647591	85647728	85647861	2631	11,4,6	2,0,1	10,4,9	0,0,0	98	49	0.939006030346	1.0	0.733,1.0,0.75	1.0,1.0,1.0	-0.172
2634	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996483	88996868	88996483	88996658	88996791	88996868	2634	6,4,6	26,23,21	24,8,6	38,21,18	98	49	0.0175313557664	0.27424637283401315	0.103,0.08,0.125	0.24,0.16,0.143	-0.078
2635	"ENSMUSG00000041263"	"Rusc1"	chr3	-	88996975	88997282	88996975	88997074	88997227	88997282	2635	9,13,12	2,0,2	28,18,22	4,4,2	98	49	0.276896621656	0.8841178705285325	0.692,1.0,0.75	0.778,0.692,0.846	0.042
2636	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	78938695	78939616	78938695	78938803	78939491	78939616	2636	30,43,25	41,59,50	36,34,22	54,64,68	98	49	0.181889129697	0.7661878383696638	0.268,0.267,0.2	0.25,0.21,0.139	0.045
2637	"ENSMUSG00000033055"	"Ankrd54"	chr15	-	78939491	78939742	78939491	78939616	78939694	78939742	2637	30,33,17	32,44,38	31,24,29	32,47,42	98	49	0.976629954016	1.0	0.319,0.273,0.183	0.326,0.203,0.257	-0.004
2638	"ENSMUSG00000021234"	"Fam161b"	chr12	-	84402697	84404624	84402697	84403251	84404301	84404624	2638	0,0,0	2,1,1	1,0,1	4,2,6	98	49	1	1.0	0.0,0.0,0.0	0.111,0.0,0.077	-0.063
2639	"ENSMUSG00000002968"	"Med25"	chr7	-	44528814	44529528	44528814	44528938	44529350	44529528	2639	25,26,19	35,36,42	25,33,36	29,41,35	98	49	0.0958467285441	0.6274288791924187	0.263,0.265,0.184	0.301,0.287,0.34	-0.072
2640	"ENSMUSG00000030357"	"Fkbp4"	chr6	-	128410488	128410756	128410488	128410572	128410665	128410756	2640	50,68,27	402,879,383	40,45,33	412,382,383	98	49	0.432944086846	0.9814143125530848	0.059,0.037,0.034	0.046,0.056,0.041	-0.004
2641	"ENSMUSG00000046828"	"Mettl21e"	chr1	-	44249323	44250358	44249323	44249441	44250191	44250358	2641	0,0,1	0,0,1	0,0,0	0,1,0	98	49	1	1.0	NA,NA,0.333	NA,0.0,NA	0.333
2642	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51508978	51510570	51508978	51509085	51510129	51510570	2642	425,245,350	5,6,7	361,374,330	5,9,10	98	49	0.411678333672	0.9713778937140689	0.977,0.953,0.962	0.973,0.954,0.943	0.007
2644	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516636	51517558	51516636	51516775	51516983	51517558	2644	95,79,120	146,83,107	113,115,121	144,128,115	98	49	0.865351813323	1.0	0.245,0.322,0.359	0.282,0.31,0.345	-0.004
2645	"ENSMUSG00000026107"	"Nabp1"	chr1	-	51516636	51517558	51516636	51516775	51517459	51517558	2645	126,111,136	19,10,14	132,126,132	18,9,11	98	49	0.488451685881	1.0	0.768,0.847,0.829	0.786,0.875,0.857	-0.025
